1085;24826;-8191;0
0;3500;-3608;32639;0
0;3500;-363500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
0;3500;-3608;32639;0
